Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,ObjectId,x,y
1087603,2018-04-07T04:00:00Z,Ohio,Toledo,Oakland St and Stickney Ave,0,1,0,0,0,N/A,1438,-83.5267050023358,41.6825680119068
1086907,2018-04-06T04:00:00Z,Ohio,Toledo,3000 block of Marvin Ave,1,0,0,0,1,N/A,1439,-83.6183466629947,41.6796894719026
1080545,2018-03-28T04:00:00Z,Ohio,Toledo,1800 block of Stahlwood Ave,0,1,0,0,0,N/A,1440,-83.5880108415143,41.6802000161102
1080548,2018-03-28T04:00:00Z,Ohio,Toledo,4659 Airport Hwy,1,0,0,0,0,N/A,1441,-83.6528922072889,41.6145202430484
1077634,2018-03-25T04:00:00Z,Ohio,Toledo,836 Vinton St,1,0,0,0,0,N/A,1442,-83.5526998822924,41.639403222112
1071926,2018-03-17T04:00:00Z,Ohio,Toledo,5450 Dorr St,1,0,0,0,2,N/A,1443,-83.6710381895028,41.6537203510809
1070804,2018-03-16T04:00:00Z,Ohio,Toledo,200 block of Islington St,0,1,0,0,0,N/A,1444,-83.5495830399719,41.6732198643297
1063700,2018-03-05T05:00:00Z,Ohio,Toledo,900 block of Collins St,0,1,0,0,0,N/A,1445,-83.5669176997539,41.6754459923945
1061157,2018-03-02T05:00:00Z,Ohio,Toledo,3000 block of Reen Dr,1,0,0,1,2,N/A,1446,-83.6183097709826,41.7074988689112
1057861,2018-02-26T05:00:00Z,Ohio,Toledo,1800 block of Brussels St,0,1,0,0,0,N/A,1447,-83.5891675446135,41.6908390548385
1048798,2018-02-12T05:00:00Z,Ohio,Toledo,3200 block of Maplewood Ave,0,2,0,0,0,N/A,1448,-83.5618809995677,41.6819269848702
1046501,2018-02-08T05:00:00Z,Ohio,Toledo,200 block of Worthington St,0,1,0,0,0,N/A,1449,-83.5142774095563,41.6497198783614
1185919,2018-08-12T04:00:00Z,Ohio,Toledo,South Ave and Spencer St,0,1,0,0,0,N/A,1450,-83.5745290407146,41.6308209915253
1185917,2018-08-11T04:00:00Z,Ohio,Toledo,1800 block of Ray St,0,1,0,0,0,N/A,1451,-83.5734381580746,41.6580213289546
1621782,2020-02-13T05:00:00Z,Ohio,Toledo,3600 block of Elm St,0,0,0,0,1,N/A,1452,-83.5368587246709,41.6879429780681
1179462,2018-08-04T04:00:00Z,Ohio,Toledo,4000 block of Asbury Dr,0,0,0,0,1,N/A,1453,-83.5612626406486,41.6935364065738
1178541,2018-08-02T04:00:00Z,Ohio,Toledo,400 block of Baden St,0,1,0,0,0,N/A,1454,-83.5618801165238,41.6313068459187
1615670,2020-02-06T05:00:00Z,Ohio,Toledo,600 block of Russell St,1,0,0,0,0,N/A,1455,-83.5293918121467,41.6767518158092
1173207,2018-07-27T04:00:00Z,Ohio,Toledo,Lagrange St and Hudson St,0,0,1,0,0,N/A,1456,-83.5424010380215,41.683089994811
944934,2017-09-29T04:00:00Z,Ohio,Toledo,800 block of Tecumseh Street,0,1,0,0,0,N/A,1457,-83.5618947393,41.6445529258399
1615228,2020-02-04T05:00:00Z,Ohio,Toledo,Horace St and N Detroit Ave,0,0,0,0,0,N/A,1458,-83.571482973062,41.6627510134115
1172942,2018-07-26T04:00:00Z,Ohio,Toledo,700 block of Orchard St,0,1,0,0,0,N/A,1459,-83.5574523231833,41.6277986044432
1615222,2020-02-04T05:00:00Z,Ohio,Toledo,200 block of Earlwood Ave,0,0,0,0,0,N/A,1460,-83.4948125549782,41.6461549596015
943272,2017-09-27T04:00:00Z,Ohio,Toledo,Ravine Park Village,0,1,0,0,0,N/A,1461,-83.4939478932796,41.6504145905615
1170172,2018-07-22T04:00:00Z,Ohio,Toledo,800 block of National Ave,0,1,0,0,0,N/A,1462,-83.5903859592777,41.6245749226799
941116,2017-09-24T04:00:00Z,Ohio,Toledo,1800 block of Macomber Street,1,1,0,1,1,N/A,1463,-83.5875008346898,41.6654070600923
1613623,2020-02-02T05:00:00Z,Ohio,Toledo,1033 Ketcham Ave,0,2,0,0,0,N/A,1464,-83.5225688686119,41.681497600911
1169830,2018-07-22T04:00:00Z,Ohio,Toledo,500 block of Spring St,1,2,0,0,0,N/A,1465,-83.5328825764075,41.6744417648097
942165,2017-09-23T04:00:00Z,Ohio,Toledo,2300 block of Seaman St,0,1,0,0,0,N/A,1466,-83.4932658447052,41.6510755419817
1170170,2018-07-21T04:00:00Z,Ohio,Toledo,5100 block of Norwich Rd,0,1,0,0,0,N/A,1467,-83.6630247302816,41.6202125956386
1613616,2020-02-01T05:00:00Z,Ohio,Toledo,405 Madison Ave,0,0,0,0,0,N/A,1468,-83.5352952796825,41.6514715281659
1169541,2018-07-21T04:00:00Z,Ohio,Toledo,4400 Heatherdowns Blvd,0,0,1,0,0,N/A,1469,-83.6466866659674,41.5957813670445
942162,2017-09-23T04:00:00Z,Ohio,Toledo,2300 block of Brookridge Dr,0,1,0,0,0,N/A,1470,-83.6026884975865,41.7264441240484
1609590,2020-01-30T05:00:00Z,Ohio,Toledo,1000 block of Booth Ave,0,1,0,0,0,N/A,1471,-83.5232148974384,41.6838999908298
1167047,2018-07-18T04:00:00Z,Ohio,Toledo,800 Division St,0,1,0,0,0,N/A,1472,-83.5519740094069,41.6486026960164
942159,2017-09-22T04:00:00Z,Ohio,Toledo,City Park and Belmont Ave,0,1,0,0,0,N/A,1473,-83.5574260187152,41.648197012008
1607140,2020-01-27T05:00:00Z,Ohio,Toledo,2900 block of Albion St,0,1,0,0,0,N/A,1474,-83.5674561086127,41.6771972873719
1166168,2018-07-17T04:00:00Z,Ohio,Toledo,Secor Rd and Central Ave,0,1,0,0,0,N/A,1475,-83.6226737704632,41.6773659093644
938351,2017-09-20T04:00:00Z,Ohio,Toledo,1100 block of Belmont Ave,0,1,0,0,0,N/A,1476,-83.571713942498,41.6482375464911
1607127,2020-01-24T05:00:00Z,Ohio,Toledo,1100 block of Mason St,0,1,0,0,0,N/A,1477,-83.5133431697457,41.6426148057505
1164569,2018-07-15T04:00:00Z,Ohio,Toledo,300 block of Islington St,0,1,0,0,0,N/A,1478,-83.5521100502735,41.6730506792438
936523,2017-09-18T04:00:00Z,Ohio,Toledo,1000 block of Newbury St,0,1,0,0,0,N/A,1479,-83.5662637343119,41.6258567794921
1607134,2020-01-24T05:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,1480,-83.5357170000808,41.6552979996861
1164567,2018-07-15T04:00:00Z,Ohio,Toledo,2300 block of N Detroit Ave,0,1,0,0,0,N/A,1481,-83.569291021785,41.6661720029904
936528,2017-09-16T04:00:00Z,Ohio,Toledo,1000 block of Oakwood,0,2,0,0,0,N/A,1482,-83.5680174873933,41.6564465847657
1622093,2020-01-20T05:00:00Z,Ohio,Toledo,N/A,0,0,0,0,1,N/A,1483,-83.5357170000808,41.6552979996861
1158018,2018-07-05T04:00:00Z,Ohio,Toledo,200 block of Kevin Pl,0,2,0,0,0,N/A,1484,-83.5501787523627,41.6761235053475
933295,2017-09-14T04:00:00Z,Ohio,Toledo,400 block of Hyatt Ln,0,2,0,0,0,N/A,1485,-83.5522540205691,41.6443621382954
1602844,2020-01-19T05:00:00Z,Ohio,Toledo,710 S Reynolds Rd,0,2,0,0,0,N/A,1486,-83.6659461000946,41.6271301878256
1156609,2018-07-04T04:00:00Z,Ohio,Toledo,700 block of Pinewood Ave,0,2,0,0,0,N/A,1487,-83.5618959870599,41.6511667092458
933280,2017-09-14T04:00:00Z,Ohio,Toledo,1419 South Ave A,0,1,0,0,2,N/A,1488,-83.5752782150003,41.6305155545413
1626645,2020-01-17T05:00:00Z,Ohio,Toledo,1776 Arlington Ave,0,1,0,0,1,N/A,1489,-83.5864491967496,41.6234619734251
1158022,2018-07-03T04:00:00Z,Ohio,Toledo,2600 block of Parkwood Ave,0,0,0,0,1,N/A,1490,-83.5574125233247,41.6736079878909
928672,2017-09-06T04:00:00Z,Ohio,Toledo,3000 block of Hartman St,0,1,0,0,0,N/A,1491,-83.5382119387301,41.6790932232251
1597031,2020-01-14T05:00:00Z,Ohio,Toledo,1800 block of Prouty Ave,0,0,0,0,0,N/A,1492,-83.5881392997016,41.6290272527698
1155107,2018-07-03T04:00:00Z,Ohio,Toledo,1500 block of Milburn Ave,0,1,0,0,2,N/A,1493,-83.5805949694678,41.6666060658592
927096,2017-09-04T04:00:00Z,Ohio,Toledo,1735 Berkshire Pl,0,0,1,0,0,N/A,1494,-83.585915771744,41.6900439565505
1597028,2020-01-13T05:00:00Z,Ohio,Toledo,842 Parkside Blvd,0,1,0,0,0,N/A,1495,-83.594736802931,41.6491121483093
1156614,2018-07-03T04:00:00Z,Ohio,Toledo,Grafton Ave and Geneva Ave,0,1,0,0,0,N/A,1496,-83.5848390330782,41.6274569983806
927525,2017-09-04T04:00:00Z,Ohio,Toledo,6230 Northview Ln,0,1,0,0,0,N/A,1497,-83.5433549823779,41.7281179973503
1592096,2020-01-08T05:00:00Z,Ohio,Toledo,1200 block of Front St,0,1,0,0,0,N/A,1498,-83.5166906805665,41.6526653257355
1155109,2018-07-02T04:00:00Z,Ohio,Toledo,1700 block of Walnut St,0,1,0,0,1,N/A,1499,-83.537459700291,41.6658905881662
923254,2017-08-29T04:00:00Z,Ohio,Toledo,900 block of Continental Blvd,1,0,0,0,0,N/A,1500,-83.638017673744,41.6498622463315
1582995,2019-12-29T05:00:00Z,Ohio,Toledo,3045 Ilger Ave,1,2,0,0,1,N/A,1501,-83.618042768324,41.6822601024078
1156616,2018-07-02T04:00:00Z,Ohio,Toledo,1400 block of Vance St,0,2,0,0,0,N/A,1502,-83.5786047708205,41.6468777230296
922092,2017-08-27T04:00:00Z,Ohio,Toledo,1700 block of Wyndhurst Rd,0,1,0,0,0,N/A,1503,-83.6031582095806,41.6572368228382
1583003,2019-12-28T05:00:00Z,Ohio,Toledo,1010 Dorr St,0,2,0,0,1,N/A,1504,-83.5680313888223,41.653418560527
1153461,2018-06-30T04:00:00Z,Ohio,Toledo,4404 Hill Ave,0,1,0,0,2,N/A,1505,-83.6458174623867,41.6384647840499
923163,2017-08-26T04:00:00Z,Ohio,Toledo,4500 block of Dorr St,1,0,0,0,0,N/A,1506,-83.6496546376824,41.6529110310681
1579229,2019-12-23T05:00:00Z,Ohio,Toledo,117 Ravine Park Ave,1,0,0,0,0,N/A,1507,-83.4943909235131,41.6484091837601
1151322,2018-06-27T04:00:00Z,Ohio,Toledo,1100 block of Belmont Ave,1,1,0,0,0,N/A,1508,-83.571713942498,41.6482375464911
922070,2017-08-26T04:00:00Z,Ohio,Toledo,800 block of Clifton Blvd,0,1,0,0,0,N/A,1509,-83.6393676359019,41.6485556546389
1150415,2018-06-26T04:00:00Z,Ohio,Toledo,1000 block of N Hawley St,1,0,0,0,0,N/A,1510,-83.5673531464097,41.6509495888868
1578007,2019-12-22T05:00:00Z,Ohio,Toledo,600 block of Sterling St,1,0,0,0,0,N/A,1511,-83.5587846828531,41.640028961184
920846,2017-08-24T04:00:00Z,Ohio,Toledo,Norwood Ave and Waite Ave,0,1,0,0,0,N/A,1512,-83.5662870312204,41.6555730027137
1578477,2019-12-22T05:00:00Z,Ohio,Toledo,1100 block of W Bancroft St,0,1,0,0,0,N/A,1513,-83.5720553301537,41.6636282783806
920844,2017-08-24T04:00:00Z,Ohio,Toledo,1100 block of Heston St,0,1,0,0,0,N/A,1514,-83.5753595817038,41.6515978601514
1575087,2019-12-18T05:00:00Z,Ohio,Toledo,3500 block of Twining St,0,1,0,0,0,N/A,1515,-83.5279556009418,41.6877908382499
920111,2017-08-24T04:00:00Z,Ohio,Toledo,1600 block of Milburn Ave,0,1,0,0,0,N/A,1516,-83.582422892849,41.6665771208203
1572610,2019-12-15T05:00:00Z,Ohio,Toledo,2200 block of Walnut St,0,1,0,0,0,N/A,1517,-83.5401672423202,41.6691047655932
917828,2017-08-21T04:00:00Z,Ohio,Toledo,2 Main St,0,1,0,0,0,N/A,1518,-83.5266860586631,41.6494513634196
1590266,2019-12-13T05:00:00Z,Ohio,Toledo,N/A,0,0,0,0,1,N/A,1519,-83.5357170000808,41.6552979996861
917899,2017-08-21T04:00:00Z,Ohio,Toledo,3100 block of N Detroit Ave,0,1,0,0,1,N/A,1520,-83.5614930019251,41.6784059987909
1566856,2019-12-08T05:00:00Z,Ohio,Toledo,1200 block of Vance St,1,1,0,0,0,N/A,1521,-83.573795868119,41.6469873460687
917676,2017-08-21T04:00:00Z,Ohio,Toledo,5800 block of Clover Ln,0,2,0,0,1,N/A,1522,-83.639766884045,41.7218618114983
1566859,2019-12-06T05:00:00Z,Ohio,Toledo,N Detroit Ave and Palmwood Ave,0,1,0,0,0,N/A,1523,-83.5772659828065,41.6537599974489
916817,2017-08-19T04:00:00Z,Ohio,Toledo,3900 block of Vermaas Ave,1,0,0,0,1,N/A,1524,-83.5603301705191,41.6926967446623
1564791,2019-12-05T05:00:00Z,Ohio,Toledo,200 block of 13th St,0,1,0,0,0,N/A,1525,-83.5434329803991,41.6547534227057
917842,2017-08-19T04:00:00Z,Ohio,Toledo,900 block of Indiana Ave,0,1,0,0,0,N/A,1526,-83.5661137731516,41.6503898207015
916767,2017-08-19T04:00:00Z,Ohio,Toledo,400 block of Dorcas Rd,0,0,0,0,0,N/A,1527,-83.7015000374311,41.6451089539746
915282,2017-08-16T04:00:00Z,Ohio,Toledo,6200 block of Applegate St,0,1,0,0,1,N/A,1528,-83.6920334903558,41.6679624121819
916773,2017-08-16T04:00:00Z,Ohio,Toledo,Galena St and N Superior St,0,1,0,0,0,N/A,1529,-83.5082170386797,41.6699130144658
914962,2017-08-14T04:00:00Z,Ohio,Toledo,1700 block of Freeman,0,1,0,0,0,N/A,1530,-83.5848136628579,41.6645003633599
912749,2017-08-13T04:00:00Z,Ohio,Toledo,6600 block of Dorr St,0,1,0,0,0,N/A,1531,-83.7011970320925,41.6539545621768
907298,2017-08-05T04:00:00Z,Ohio,Toledo,3240 Lagrange St,1,0,0,0,1,N/A,1532,-83.5416286458789,41.6817407594993
905777,2017-08-02T04:00:00Z,Ohio,Toledo,2800 block of Lagrange St,0,1,0,0,0,N/A,1533,-83.5395360114414,41.6764744173141
904808,2017-07-29T04:00:00Z,Ohio,Toledo,900 block of Walnut St,0,1,0,0,0,N/A,1534,-83.533049368403,41.6606594375547
904802,2017-07-29T04:00:00Z,Ohio,Toledo,800 block of Walnut St,0,1,0,0,0,N/A,1535,-83.5325069243119,41.6600292499034
904811,2017-07-29T04:00:00Z,Ohio,Toledo,3400 block of Worley Pl,0,1,0,0,2,N/A,1536,-83.5298000910534,41.6859293948242
904786,2017-07-28T04:00:00Z,Ohio,Toledo,200 block of W Delaware Ave,0,2,0,0,0,N/A,1537,-83.5505589184926,41.6711835244719
901184,2017-07-27T04:00:00Z,Ohio,Toledo,400 block of W Bancroft St,0,1,0,0,0,N/A,1538,-83.5542089792062,41.6639420034509
900140,2017-07-27T04:00:00Z,Ohio,Toledo,Delaware Ave and Scottwood Ave,0,1,0,0,0,N/A,1539,-83.5593349970844,41.670965991143
899485,2017-07-25T04:00:00Z,Ohio,Toledo,3100 block of Elm St,0,0,0,0,2,N/A,1540,-83.5362633374703,41.6799687398277
897469,2017-07-23T04:00:00Z,Ohio,Toledo,400 block of Austin St,0,1,0,0,0,N/A,1541,-83.5343469929157,41.6736624985613
896894,2017-07-23T04:00:00Z,Ohio,Toledo,1000 block of Hamilton St,0,1,0,0,0,N/A,1542,-83.5686040971553,41.6438952995858
895361,2017-07-21T04:00:00Z,Ohio,Toledo,800 Block of Belmont Ave,0,2,0,0,0,N/A,1543,-83.5643713577074,41.6481942323347
901182,2017-07-16T04:00:00Z,Ohio,Toledo,Broadway St and Lorain St,0,0,0,0,1,N/A,1544,-83.5690770314063,41.6241339924319
889095,2017-07-11T04:00:00Z,Ohio,Toledo,2174 Broadway St,0,1,0,0,0,N/A,1545,-83.5671911873505,41.6249588141912
885827,2017-07-08T04:00:00Z,Ohio,Toledo,541 N Reynolds Rd,0,1,0,0,2,N/A,1546,-83.6652080730032,41.6456287125849
887536,2017-07-08T04:00:00Z,Ohio,Toledo,N Detroit Ave and Dorr St,0,1,0,0,0,N/A,1547,-83.5777320170978,41.6530029857445
886059,2017-07-06T04:00:00Z,Ohio,Toledo,300 block of Austin St,0,1,0,0,0,N/A,1548,-83.5362673367699,41.6735440745592
884273,2017-07-04T04:00:00Z,Ohio,Toledo,Central Ave and N Detroit Ave,0,1,0,0,0,N/A,1549,-83.5616130303218,41.678214996176
882584,2017-07-03T04:00:00Z,Ohio,Toledo,1600 block of Vance St,0,1,0,0,0,N/A,1550,-83.5840285424861,41.6468712748072
1331697,2019-02-20T05:00:00Z,Ohio,Toledo,10 block of W Weber St,0,1,0,0,0,N/A,1551,-83.5471742677247,41.681216813966
1319797,2019-02-05T05:00:00Z,Ohio,Toledo,3900 block of Upton Ave,0,1,0,0,1,N/A,1552,-83.5895130249936,41.6918240160294
1319106,2019-02-04T05:00:00Z,Ohio,Toledo,Monroe St and Upton Ave,0,1,0,0,0,N/A,1553,-83.58892101995,41.6734469919577
1318953,2019-02-03T05:00:00Z,Ohio,Toledo,1900 block of Broadstone Rd,1,0,0,0,1,N/A,1554,-83.6768674741625,41.6581130984797
1319097,2019-02-02T05:00:00Z,Ohio,Toledo,1200 block of Albert St,0,1,0,0,3,N/A,1555,-83.5116637172197,41.6268751110585
1319102,2019-02-02T05:00:00Z,Ohio,Toledo,Earl St and Berry St,0,1,0,0,0,N/A,1556,-83.5179409683554,41.6319479801656
1318951,2019-02-02T05:00:00Z,Ohio,Toledo,200 block of Mayberry St,0,0,0,0,1,N/A,1557,-83.5955684075254,41.6345450833732
1310222,2019-01-24T05:00:00Z,Ohio,Toledo,2445 Monroe St,1,0,0,0,1,N/A,1558,-83.5585419850129,41.6581239933085
1306273,2019-01-19T05:00:00Z,Ohio,Toledo,1900 block of Talbot St,1,0,0,0,0,N/A,1559,-83.5909162222135,41.687171474691
1300386,2019-01-14T05:00:00Z,Ohio,Toledo,3365 Monroe St,0,1,0,0,3,N/A,1560,-83.5788847801861,41.6681671473609
1299273,2019-01-11T05:00:00Z,Ohio,Toledo,400 block of Elmdale Ct,0,1,0,0,0,N/A,1561,-83.6143400959792,41.6310862437181
1298111,2019-01-10T05:00:00Z,Ohio,Toledo,2933 Monroe St,0,1,0,0,0,N/A,1562,-83.5701400240516,41.6643625179945
1294899,2019-01-07T05:00:00Z,Ohio,Toledo,1000 block of Sisson Dr,0,2,0,0,0,N/A,1563,-83.5193547531192,41.6304249401965
1292270,2019-01-03T05:00:00Z,Ohio,Toledo,700 block of Avondale Ave,1,1,0,1,1,N/A,1564,-83.5617126040795,41.6495063509878
1291021,2019-01-01T05:00:00Z,Ohio,Toledo,1100 block of Eastgate Rd,0,0,0,0,3,N/A,1565,-83.6596884277405,41.6193671796489
1286873,2018-12-28T05:00:00Z,Ohio,Toledo,Hawley St and Walbridge Ave,0,1,0,0,0,N/A,1566,-83.5673080312195,41.6326010143098
1286862,2018-12-28T05:00:00Z,Ohio,Toledo,2115 Genessee St,1,0,0,0,0,N/A,1567,-83.4983671283703,41.6621016255949
1284813,2018-12-25T05:00:00Z,Ohio,Toledo,1100 block of Walbridge Ave,0,2,0,0,0,N/A,1568,-83.5685957410265,41.6326397336884
1284086,2018-12-24T05:00:00Z,Ohio,Toledo,2400 block of N Detroit Ave,0,0,0,0,0,N/A,1569,-83.5663209776567,41.670905012242
1281087,2018-12-20T05:00:00Z,Ohio,Toledo,525 N Erie St,0,0,1,0,0,N/A,1570,-83.5356599759249,41.6560899989179
1278497,2018-12-16T05:00:00Z,Ohio,Toledo,3257 Stickney Ave,0,3,0,0,0,N/A,1571,-83.5268826989805,41.6826952905759
1276717,2018-12-14T05:00:00Z,Ohio,Toledo,300 block of Boston Pl,0,1,0,0,0,N/A,1572,-83.5521475216989,41.6761079282115
1276719,2018-12-14T05:00:00Z,Ohio,Toledo,280 Knower St,0,1,0,0,1,N/A,1573,-83.547501342523,41.631675610347
1273961,2018-12-10T05:00:00Z,Ohio,Toledo,3600 block of Willow Run Dr,0,0,0,0,2,N/A,1574,-83.6302095020231,41.644176184206
1272938,2018-12-08T05:00:00Z,Ohio,Toledo,5500 block of Heatherdowns Blvd,0,1,0,0,0,N/A,1575,-83.6732766303924,41.5946272996894
1272934,2018-12-08T05:00:00Z,Ohio,Toledo,1200 block of W Delaware Ave,0,1,0,0,0,N/A,1576,-83.5737547037194,41.6708224639968
1274077,2018-12-07T05:00:00Z,Ohio,Toledo,N/A,0,0,0,0,1,N/A,1577,-83.5357170000808,41.6552979996861
1268679,2018-12-02T05:00:00Z,Ohio,Toledo,3800 block of Lagrange St,0,3,0,0,0,N/A,1578,-83.5455028317643,41.6910592887589
1261231,2018-11-22T05:00:00Z,Ohio,Toledo,I-75 and Collingwood Blvd,1,0,0,0,2,N/A,1579,-83.5548739804515,41.6551119979611
1255502,2018-11-14T05:00:00Z,Ohio,Toledo,600 block of Woodland Ave,0,1,0,0,0,N/A,1580,-83.5590802959553,41.6520615124976
1252973,2018-11-11T05:00:00Z,Ohio,Toledo,Lewis Ave and W Sylvania Ave,2,0,0,0,0,N/A,1581,-83.5653350146486,41.6926459931406
1252981,2018-11-10T05:00:00Z,Ohio,Toledo,Greenbelt Pkwy and Lagrange St,0,1,0,0,0,N/A,1582,-83.5310210120173,41.6632349842245
1251840,2018-11-09T05:00:00Z,Ohio,Toledo,Sisson Dr,1,0,0,0,0,N/A,1583,-83.519513497108,41.6305739973856
1251835,2018-11-09T05:00:00Z,Ohio,Toledo,500 block of E Weber St,0,1,0,0,0,N/A,1584,-83.5327548943646,41.6814990681899
1249893,2018-11-07T05:00:00Z,Ohio,Toledo,4100 block of Lyman Ave,0,1,0,0,0,N/A,1585,-83.5798830662832,41.6947016952265
1247595,2018-11-03T04:00:00Z,Ohio,Toledo,3100 block of N Detroit Ave,0,1,0,0,0,N/A,1586,-83.5614930019251,41.6784059987909
1248271,2018-11-02T04:00:00Z,Ohio,Toledo,N Reynolds Rd and Hill Ave,0,1,0,0,1,N/A,1587,-83.6645257028319,41.6386809951725
1244553,2018-10-30T04:00:00Z,Ohio,Toledo,Nebraska Ave and N Westwood Ave,0,1,0,0,0,N/A,1588,-83.606656958966,41.6454899924184
1243297,2018-10-28T04:00:00Z,Ohio,Toledo,100 block of Worthington St,0,1,0,0,0,N/A,1589,-83.5160637750758,41.6513668992764
1242277,2018-10-27T04:00:00Z,Ohio,Toledo,1000 block of Nebraska Ave,0,1,0,0,1,N/A,1590,-83.5687434779581,41.6455745373168
1242246,2018-10-27T04:00:00Z,Ohio,Toledo,Western Ave and Wasaon St,0,2,0,0,0,N/A,1591,-83.5569240266597,41.6344429789864
1241650,2018-10-26T04:00:00Z,Ohio,Toledo,Boles Dr and Sisson Dr,0,1,0,0,0,N/A,1592,-83.5191450288397,41.6302280134446
1240476,2018-10-24T04:00:00Z,Ohio,Toledo,E Oakland St and Franklin Ave,1,0,0,0,1,N/A,1593,-83.5459940242735,41.6821409958154
1240194,2018-10-23T04:00:00Z,Ohio,Toledo,Varland Ave,0,1,0,1,1,N/A,1594,-83.512466564047,41.6316921039891
1241652,2018-10-23T04:00:00Z,Ohio,Toledo,1000 block of Sisson Ave,0,1,0,0,1,N/A,1595,-83.5193547531192,41.6304249401965
1236329,2018-10-18T04:00:00Z,Ohio,Toledo,39000 block of Lagrange St,0,1,0,0,0,N/A,1596,-83.5454187144194,41.6908300485155
1236327,2018-10-18T04:00:00Z,Ohio,Toledo,Smead Ave and Fitchland Ave,0,1,0,0,0,N/A,1597,-83.5781330070743,41.6608999957415
1233138,2018-10-14T04:00:00Z,Ohio,Toledo,Waite Ave,0,1,0,0,0,N/A,1598,-83.566376903173,41.6603895407227
1233142,2018-10-13T04:00:00Z,Ohio,Toledo,Peak Ave and Sylvania Ave,0,0,0,0,0,N/A,1599,-83.5643219782145,41.6926729824988
1233135,2018-10-13T04:00:00Z,Ohio,Toledo,800 block of Spencer St,0,1,0,0,0,N/A,1600,-83.5801204038763,41.6245496076992
554211,2016-05-06T04:00:00Z,Ohio,Toledo,North Cove Boulevard,0,0,0,0,1,N/A,1601,-83.5629792178503,41.6858574145141
552090,2016-05-01T04:00:00Z,Ohio,Toledo,800 block of Atlantic Avenue,0,1,0,0,0,N/A,1602,-83.5892286480191,41.6244786922591
551041,2016-04-29T04:00:00Z,Ohio,Toledo,Fernwood Avenue,0,0,0,0,0,N/A,1603,-83.5592103118213,41.6547904971175
699770,2016-10-16T04:00:00Z,Ohio,Toledo,Junction Avenue and Belmont Avenue,0,1,0,0,0,N/A,1604,-83.5771659868406,41.6482129791847
785786,2017-03-01T05:00:00Z,Ohio,Toledo,827 Walnut St,1,0,0,0,1,N/A,1605,-83.5330426427164,41.6597182728653
551038,2016-04-29T04:00:00Z,Ohio,Toledo,707 Matzinger Road,0,2,0,0,0,N/A,1606,-83.529554011056,41.7047129999703
549404,2016-04-26T04:00:00Z,Ohio,Toledo,Franklin Avenue and West Park Street,0,1,0,0,0,N/A,1607,-83.5458859820976,41.6794439921937
548184,2016-04-25T04:00:00Z,Ohio,Toledo,Ironwood Avenue and White Street,0,1,0,0,0,N/A,1608,-83.5105099920357,41.6252720037277
548181,2016-04-24T04:00:00Z,Ohio,Toledo,East Central Avenue and Enright Street,0,1,0,0,0,N/A,1609,-83.5229779892401,41.6790049905813
544514,2016-04-20T04:00:00Z,Ohio,Toledo,Dorr St and North McCord Rd,0,0,0,0,1,N/A,1610,-83.7029966262029,41.6538692973415
543730,2016-04-18T04:00:00Z,Ohio,Toledo,500 block of Walden Avenue,0,1,0,0,0,N/A,1611,-83.5232765739691,41.6406443455489
541879,2016-04-16T04:00:00Z,Ohio,Toledo,1500 block of Starr Avenue,1,0,0,0,0,N/A,1612,-83.5092752819322,41.6435946565824
541928,2016-04-15T04:00:00Z,Ohio,Toledo,1200 block of Bronson Ave,0,1,0,0,0,N/A,1613,-83.5202623749497,41.6778727750865
536710,2016-04-07T04:00:00Z,Ohio,Toledo,2120 Broadway,0,1,0,0,0,N/A,1614,-83.565498461318,41.6257200164637
536135,2016-04-07T04:00:00Z,Ohio,Toledo,5950 Airport Hwy,0,0,0,0,2,N/A,1615,-83.6830409914423,41.6142809818376
533160,2016-03-31T04:00:00Z,Ohio,Toledo,South Avenue and Sumner Street,0,1,0,0,0,N/A,1616,-83.5443909851406,41.6307719993959
531703,2016-03-30T04:00:00Z,Ohio,Toledo,600 block of Knower Street,0,0,0,0,0,N/A,1617,-83.5543430321011,41.6316002397538
531154,2016-03-29T04:00:00Z,Ohio,Toledo,Nebraska Avenue and Ewing Street,0,1,0,0,0,N/A,1618,-83.5625239759189,41.6454630027393
530413,2016-03-28T04:00:00Z,Ohio,Toledo,Detroit Avenue and Phillips Avenue,0,2,0,0,2,N/A,1619,-83.5544319186018,41.6888256890258
531067,2016-03-27T04:00:00Z,Ohio,Toledo,2250 Kent St.,0,1,0,0,0,N/A,1620,-83.5417516917167,41.6657148542682
529612,2016-03-26T04:00:00Z,Ohio,Toledo,1200 block of South Byrne Road,0,1,0,0,0,N/A,1621,-83.6257827480334,41.6163947671108
526648,2016-03-22T04:00:00Z,Ohio,Toledo,511 N. Miller St.,0,1,0,0,1,N/A,1622,-83.5654770041591,41.6450120144447
527931,2016-03-22T04:00:00Z,Ohio,Toledo,400 block of Maumee Avenue,0,1,0,0,0,N/A,1623,-83.55019166295,41.6310505153215
524092,2016-03-16T04:00:00Z,Ohio,Toledo,2006 Wellesley Drive,1,0,0,0,0,N/A,1624,-83.5916165559955,41.6763763414107
